ApplicationDocsID	ApplicationDocsTypeID	ApplNo	SubmissionType	SubmissionNo	ApplicationDocsTitle	ApplicationDocsURL	ApplicationDocsDate
8448	1	074803	SUPPL     	7	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/74803s4ltr.pdf	2003-04-09 00:00:00
8449	1	074803	SUPPL     	9	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/74803s4ltr.pdf	2003-04-09 00:00:00
8450	1	074805	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/74805ltr.pdf	2003-04-09 00:00:00
8451	1	074812	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/74812ta.pdf	2004-06-14 00:00:00
8452	1	074814	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/74814ltr.pdf	2000-05-16 00:00:00
8453	1	074830	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/74830ltr.pdf	1999-01-25 00:00:00
8454	1	074843	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/74843S1,2,3,5ltr.pdf	2001-02-15 00:00:00
8455	1	074845	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/74845ltr.pdf	1999-09-15 00:00:00
8456	1	074847	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/74847ltr.pdf	1999-04-23 00:00:00
8457	1	074848	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/074848ltr.pdf	2005-04-28 00:00:00
8458	1	074862	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74862ltr.pdf	1998-07-07 00:00:00
8459	1	074865	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/74865ap_appltr_prntlbl.pdf	1998-04-13 00:00:00
8460	1	074873	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74873ltr.pdf	1998-06-19 00:00:00
8461	1	074904	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74904ltr.pdf	1998-07-14 00:00:00
8462	1	074912	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/74912ap_appltr_prntlbl_chemr.pdf	1998-04-30 00:00:00
8463	1	074916	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74916ta.pdf	1998-01-09 00:00:00
8464	1	074928	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/74928ap_appltr_prntlbl_chemr.pdf	1998-03-19 00:00:00
8465	1	074929	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/74929ap_appltr_prntlbl_chemr.pdf	1998-01-30 00:00:00
8466	1	074930	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74930ltr.pdf	1998-05-13 00:00:00
8467	1	074931	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74931ltr.pdf	1998-07-20 00:00:00
8468	1	074936	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/74936ap_appltr_prntlbl_chemr.pdf	1998-02-24 00:00:00
8469	1	074937	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74937ltr.pdf	1998-12-22 00:00:00
8470	1	074943	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74943ltr.pdf	1998-08-06 00:00:00
8471	1	074945	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74945ltr.pdf	1998-07-28 00:00:00
8472	1	074947	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74947ltr.pdf	1998-04-30 00:00:00
8473	1	074948	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74948ltr.pdf	1998-06-19 00:00:00
8474	1	074951	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74951ltr.pdf	1998-08-31 00:00:00
8475	1	074956	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74956ltr.pdf	1998-09-30 00:00:00
8476	1	074966	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74966let.pdf	1998-04-16 00:00:00
8477	1	074971	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/74971ltr.pdf	1999-06-15 00:00:00
8478	1	074972	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74972ltr.pdf	1998-06-19 00:00:00
8479	1	074973	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/74973ltr.pdf	2000-01-24 00:00:00
8480	1	074978	SUPPL     	30	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/074978Orig1s030ltr.pdf	2014-11-13 00:00:00
8481	1	074988	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/74988ltr.pdf	1999-04-30 00:00:00
8482	1	074989	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/74989ltr.pdf	1998-09-30 00:00:00
8483	1	074993	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/74993ltr.pdf	1997-01-27 00:00:00
8484	1	075004	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75004ltr.pdf	2000-02-16 00:00:00
8485	1	075008	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75008ltr.pdf	1999-06-30 00:00:00
8486	1	075009	SUPPL     	2	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75009s002s003s004s005s006ltr.pdf	1999-12-28 00:00:00
8487	1	075009	SUPPL     	5	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75009s002s003s004s005s006ltr.pdf	1999-12-28 00:00:00
8488	1	075010	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75010ltr.pdf	1999-03-01 00:00:00
8489	1	075012	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75012ltr.pdf	1998-09-30 00:00:00
8490	1	075014	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75014ltr.pdf	2000-03-28 00:00:00
8491	1	075020	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75020ltr.pdf	1998-07-30 00:00:00
8492	1	075025	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75025ltr.pdf	1998-07-23 00:00:00
8493	1	075036	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75036ta.pdf	2004-06-01 00:00:00
8494	1	075036	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75036ltr.pdf	2000-11-07 00:00:00
8495	1	075040	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75040ta.pdf	2004-06-14 00:00:00
8496	1	075041	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75041ltr.pdf	1998-09-22 00:00:00
8497	1	075045	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75045ltr.pdf	1998-08-12 00:00:00
8498	1	075046	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75046ltr.pdf	1998-08-12 00:00:00
8499	1	075047	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75047ltr.pdf	1999-12-30 00:00:00
8500	1	075048	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75048ta.pdf	2004-06-24 00:00:00
8501	1	075048	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75048ltr.pdf	2000-08-22 00:00:00
8502	1	075049	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/anda/2001/75049_FLUOXETINE_Approv.pdf	2004-06-04 00:00:00
8503	1	075049	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75049s2ltr.pdf	2004-06-04 00:00:00
8504	1	075049	SUPPL     	2	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75049s2ltr.pdf	2003-04-09 00:00:00
8505	1	075049	SUPPL     	4	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75049s2ltr.pdf	2003-04-09 00:00:00
8506	1	075049	SUPPL     	5	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75049s2ltr.pdf	2003-04-09 00:00:00
8507	1	075049	SUPPL     	7	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75049s2ltr.pdf	2003-04-09 00:00:00
8508	1	075049	SUPPL     	10	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75049s2ltr.pdf	2003-04-09 00:00:00
8509	1	075051	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75051ltr.pdf	2001-01-26 00:00:00
8510	1	075057	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75057ltr.pdf	1998-08-12 00:00:00
8511	1	075058	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75058ltr.pdf	2001-04-27 00:00:00
8512	1	075060	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75060ltr.pdf	1998-12-24 00:00:00
8513	1	075062	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75062ltr.pdf	2001-04-16 00:00:00
8514	1	075065	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75065ltr.pdf	1999-02-25 00:00:00
8515	1	075072	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75072ltr.pdf	1999-05-25 00:00:00
8516	1	075086	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/75086_Diltiazem%20Hydrochloride_Approv.pdf	2004-06-02 00:00:00
8517	1	075088	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75088ltr.pdf	1999-04-27 00:00:00
8518	1	075093	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75093ltr.pdf	1999-08-10 00:00:00
8519	1	075099	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75099APltr.PDF	2002-06-28 00:00:00
8520	1	075100	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75100ltr.pdf	1998-12-10 00:00:00
8521	1	075103	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75103ltr.pdf	2000-09-29 00:00:00
8522	1	075106	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75106ltr.pdf	1999-04-29 00:00:00
8523	1	075107	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75107ltr.pdf	1998-09-04 00:00:00
8524	1	075108	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75108ltr.pdf	1999-12-17 00:00:00
8525	1	075111	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75111ltr.pdf	1999-04-23 00:00:00
8526	1	075119	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75119ta.pdf	2004-06-24 00:00:00
8527	1	075119	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75119ltr.pdf	2003-04-09 00:00:00
8528	1	075124	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/anda/98/75124ap_appltr_prntlbl_chemr.pdf	1998-03-18 00:00:00
8529	1	075126	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75126ltr.pdf	1999-09-16 00:00:00
8530	1	075128	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75128ltr.pdf	2000-03-10 00:00:00
8531	1	075133	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75133ltr.pdf	1998-08-03 00:00:00
8532	1	075135	SUPPL     	2	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75135s002ltr.pdf	1999-12-02 00:00:00
8533	1	075135	SUPPL     	4	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75135s004ltr.pdf	2000-02-01 00:00:00
8534	1	075137	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75137ltr.pdf	1998-12-18 00:00:00
8535	1	075138	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75138ltr.pdf	1999-04-20 00:00:00
8536	1	075140	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75140ta.pdf	2004-06-18 00:00:00
8537	1	075143	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75143ltr.pdf	1998-10-16 00:00:00
8538	1	075149	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75149ltr.pdf	1999-08-20 00:00:00
8539	1	075152	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75152ltr.pdf	1998-11-27 00:00:00
8540	1	075153	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75153ltr.pdf	1999-02-26 00:00:00
8541	1	075154	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75154ta.pdf	2004-06-09 00:00:00
8542	1	075155	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75155ltr.pdf	1998-10-30 00:00:00
8543	1	075155	SUPPL     	34	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2014/075155Orig1s034ltr.pdf	2014-10-24 00:00:00
8544	1	075160	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75160ltr.pdf	1998-07-06 00:00:00
8545	1	075164	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75164ltr.pdf	1999-10-21 00:00:00
8546	1	075165	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75165ltr.pdf	1998-09-30 00:00:00
8547	1	075170	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75170ltr.pdf	1998-09-28 00:00:00
8548	1	075174	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75174ltr.pdf	1998-06-22 00:00:00
8549	1	075176	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75176ltr.pdf	2000-02-09 00:00:00
8550	1	075178	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75178ltr.pdf	2001-03-23 00:00:00
8551	1	075181	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75181taf.pdf	2003-04-09 00:00:00
8552	1	075182	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75182ltr.pdf	2000-02-24 00:00:00
8553	1	075182	SUPPL     	15	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/75182 s015s016_ltr.pdf	2006-07-21 00:00:00
8554	1	075184	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/anda/2002/75184_Paclitaxel_Approv.pdf	2004-06-14 00:00:00
8555	1	075185	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75185ltr.pdf	1998-11-13 00:00:00
8556	1	075188	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/75-188_Amiodarone%20Hydrochloride_Approv.pdf	1999-02-24 00:00:00
8557	1	075189	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75189ta.pdf	2004-06-09 00:00:00
8558	1	075190	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75190ltr.pdf	2003-04-09 00:00:00
8559	1	075192	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75192ta.pdf	2004-06-04 00:00:00
8560	1	075199	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75199ltr.pdf	1999-09-03 00:00:00
8561	1	075201	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75201ltr.pdf	1998-12-04 00:00:00
8562	1	075205	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75205ltr.pdf	1998-11-13 00:00:00
8563	1	075207	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75207ta.pdf	2004-06-04 00:00:00
8564	1	075208	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75208ltr.pdf	1998-12-17 00:00:00
8565	1	075209	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/75209altr.pdf	2003-07-24 00:00:00
8566	1	075213	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75213ltr.pdf	1998-12-24 00:00:00
8567	1	075217	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75217ltr.pdf	1998-12-16 00:00:00
8568	1	075218	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75218ltr.pdf	1999-08-23 00:00:00
8569	1	075221	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75221ltr.pdf	1999-10-28 00:00:00
8570	1	075225	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75225ltr.pdf	1999-10-20 00:00:00
8571	1	075229	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75229ltr.pdf	1998-11-20 00:00:00
8572	1	075230	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75230ltr.pdf	1999-11-25 00:00:00
8573	1	075235	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75235ltr.pdf	2000-01-27 00:00:00
8574	1	075237	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75237ta.pdf	2004-06-18 00:00:00
8575	1	075237	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75237ltr.pdf	2000-05-01 00:00:00
8576	1	075238	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75238ta.pdf	2004-06-18 00:00:00
8577	1	075239	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75239ltr.pdf	2004-06-08 00:00:00
8578	1	075242	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75242ltr.pdf	2004-06-08 00:00:00
8579	1	075243	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75243ltr.pdf	2000-06-20 00:00:00
8580	1	075247	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75247ta.pdf	2004-06-09 00:00:00
8581	1	075249	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75249ltr.pdf	2000-06-23 00:00:00
8582	1	075250	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75250wd.pdf	2003-04-10 00:00:00
8583	1	075252	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75252ltr.pdf	1999-06-07 00:00:00
8584	1	075256	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75256ltr.pdf	1999-08-12 00:00:00
8585	1	075256	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/anda/99/75256S001_Desogestrel%20and%20Ethinyl_Approv.pdf	2004-06-02 00:00:00
8586	1	075256	SUPPL     	2	0	http://www.accessdata.fda.gov/drugsatfda_docs/anda/2001/75256S002_Desogestrel%20and%20Ethinyl_Approv.pdf	2004-06-02 00:00:00
8587	1	075256	SUPPL     	3	0	http://www.accessdata.fda.gov/drugsatfda_docs/anda/2001/75256S003_Desogestrel%20and%20Ethinyl_Approv.pdf	2004-06-02 00:00:00
8588	1	075260	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75260ltr.pdf	1999-01-25 00:00:00
8589	1	075269	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75269ta.pdf	2004-06-10 00:00:00
8590	1	075270	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75270ltr.pdf	1999-03-24 00:00:00
8591	1	075271	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75271ltr.pdf	2000-01-18 00:00:00
8592	1	075273	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75273ltr.pdf	1999-06-15 00:00:00
8593	1	075274	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75274ltr.pdf	1999-05-26 00:00:00
8594	1	075276	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/anda/2003/75276_Betamethasone%20Dipropionate_Approv.pdf	2003-12-23 00:00:00
8595	1	075280	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75280taltr.pdf	2004-06-09 00:00:00
8596	1	075280	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/75280ltr.pdf	2003-04-10 00:00:00
8597	1	075282	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75282ltr.pdf	1999-06-16 00:00:00
8598	1	075285	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75285ltr.pdf	1998-10-29 00:00:00
8599	1	075286	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75286ltr.pdf	1999-06-30 00:00:00
8600	1	075288	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75288ltr.pdf	1999-07-28 00:00:00
8601	1	075289	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75289S1Ltr.pdf	2001-02-06 00:00:00
8602	1	075290	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75290ltr.pdf	2001-04-30 00:00:00
8603	1	075293	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75293ta.pdf	2004-06-09 00:00:00
8604	1	075297	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75297ltr.pdf	2001-03-27 00:00:00
8605	1	075298	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75298TA.pdf	2004-06-04 00:00:00
8606	1	075299	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75229ltr.pdf	1999-11-03 00:00:00
8607	1	075300	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75300ta.pdf	2004-06-28 00:00:00
8608	1	075302	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75302ltr.pdf	2001-04-16 00:00:00
8609	1	075303	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75303ltr.pdf	1999-05-28 00:00:00
8610	1	075309	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75309ltr.pdf	2000-04-26 00:00:00
8611	1	075311	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2001/75311ltr.pdf	2001-04-16 00:00:00
8612	1	075315	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/75315ltr.pdf	1998-12-23 00:00:00
8613	1	075315	SUPPL     	4	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75315S4,5ltr.pdf	2000-06-30 00:00:00
8614	1	075315	SUPPL     	7	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/75135s005,006,007ltr.pdf	2000-04-12 00:00:00
8615	1	075316	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75316ltr.pdf	1999-11-02 00:00:00
8616	1	075318	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75318ltr.pdf	1999-08-20 00:00:00
8617	1	075319	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/75319ltr.pdf	1999-06-15 00:00:00
